group,name,ID,syllable,heading_mean,heading_std,heading_min,heading_max,angular_velocity_mean,angular_velocity_std,angular_velocity_min,angular_velocity_max,velocity_px_s_mean,velocity_px_s_std,velocity_px_s_min,velocity_px_s_max,frequency,duration
control,EPM_trial_6,112,4,0.196969552,1.885357192,-3.141473491,3.141423288,0.195390694,16.67750784,-312.7236125,313.58457,66.16698669,45.15519702,0.863357389,303.1235421,0.071889401,0.724102564
control,EPM_trial_6,112,5,-0.24977871,1.944758613,-3.140045501,3.139799852,-0.120643713,25.92366848,-313.3000577,313.4379103,96.21340891,65.99527678,2.845145958,470.3446986,0.067281106,0.36
control,EPM_trial_6,112,6,-0.38196643,1.673804789,-3.139849906,3.138652435,-0.201245185,8.285519321,-313.6787097,2.744033994,106.9208465,99.88935817,1.638880221,740.7210464,0.058064516,0.912063492
control,EPM_trial_6,112,7,0.273290502,1.848598497,-3.113749182,3.123365323,-0.639133372,30.43697975,-309.0930921,310.962301,101.3275923,70.80659812,0,507.6580255,0.033179724,0.175
control,EPM_trial_6,112,8,-0.775586171,1.895431179,-3.141415191,3.133482566,-0.528669195,20.04163389,-313.5282179,312.0851121,217.8114464,174.843349,2.147928313,1094.4369,0.048847926,0.64
control,EPM_trial_6,112,9,1.209122291,1.315166388,-2.149654326,3.08987873,7.109256703,41.7263027,-6.863678912,286.4048705,90.50184294,56.9059243,18.62979735,264.1870737,0.023963134,0.036923077
control,EPM_trial_6,112,10,-0.987324081,1.64009352,-3.139881777,3.12712908,-0.343061303,9.636666818,-313.5566813,7.274344729,100.3540801,75.05072883,2.375391094,511.9227096,0.044239631,0.87875
control,EPM_trial_6,112,11,-0.51429807,1.651406827,-3.141521518,3.050264445,-1.027174975,20.80409741,-311.4445962,9.470998042,171.024719,143.9754237,1.89024989,1040.183983,0.033179724,0.495
control,EPM_trial_6,112,12,0.728382939,1.85813102,-3.141545074,3.139167215,-0.022562231,13.4932873,-313.1262317,313.5686993,97.41940488,76.38675066,1.275835271,486.1057305,0.028571429,0.698064516
control,EPM_trial_6,112,13,1.346281095,1.687083581,-3.138737826,3.09515015,0.672405381,11.61651478,-17.4525673,68.04847013,105.8968353,51.74704223,24.57976105,236.868856,0.020276498,0.068181818
control,EPM_trial_6,112,14,0.445624769,1.660001359,-3.01566119,3.127857317,0.062378751,27.2715082,-8.988070375,310.1724666,168.6741716,158.270861,9.35683116,885.9355994,0.014746544,0.16625
control,EPM_trial_6,112,15,-0.336191793,1.836662807,-3.130421915,3.097490196,1.224614335,25.17401728,-310.7906061,8.547673672,109.0627235,53.77254515,9.071752326,261.0130729,0.016589862,0.345555556
