group,name,ID,syllable,heading_mean,heading_std,heading_min,heading_max,angular_velocity_mean,angular_velocity_std,angular_velocity_min,angular_velocity_max,velocity_px_s_mean,velocity_px_s_std,velocity_px_s_min,velocity_px_s_max,frequency,duration
control,pre-induction_3CT_fixed_11_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,98,28,-0.446105557,1.806545311,-2.104440703,2.349930078,0.318785734,0.870880005,-1.943813734,1.142942227,468.4473385,94.31063307,268.3048982,614.1009384,0.019002375,0.1
control,pre-induction_3CT_fixed_11_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,98,29,0.055408509,1.472039032,-2.764085853,2.809327689,-0.411480573,0.875092167,-3.265532077,3.517231409,97.43565791,75.68775598,2.183717291,465.8145413,0.026128266,1.045454545
control,pre-induction_3CT_fixed_11_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,98,30,-0.328886432,1.259126851,-2.130944586,1.031988025,0.252044497,2.229757488,-2.173849506,5.962570086,350.8677975,106.139286,59.14165825,489.1394449,0.011876485,0.108
control,pre-induction_3CT_fixed_11_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,98,31,-0.625281144,1.17242138,-3.118826717,3.103028362,-0.928025638,28.65659288,-313.3083332,312.3591866,113.0771122,72.67939567,4.213731014,351.78664,0.014251781,0.81
control,pre-induction_3CT_fixed_11_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,98,32,-0.760729836,1.142556007,-2.414244897,1.359657461,-0.787185117,1.205039086,-3.606876186,1.597780661,109.9356858,80.97442968,4.052211203,384.8863436,0.011876485,0.396
control,pre-induction_3CT_fixed_11_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,98,33,-0.585981444,0.521715315,-2.016544734,0.320638855,0.972431558,3.537843396,-16.19032657,5.870669737,75.09923521,52.7493697,5.254292275,231.9212161,0.007125891,0.453333333
control,pre-induction_3CT_fixed_11_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,98,34,-0.292534918,1.601537097,-3.039490442,2.843060309,-0.590635286,45.69299803,-306.8339673,312.6287738,70.63747138,80.27355928,6.609599107,435.2356713,0.009501188,0.705
control,pre-induction_3CT_fixed_11_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,98,35,-0.835721794,1.839487387,-3.136991474,3.128294851,0.727769657,30.70943521,-311.7735732,313.3478908,78.12074773,50.29358671,5.387203926,299.6959192,0.011876485,1.252
control,pre-induction_3CT_fixed_11_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,98,36,-1.795012292,0.463371777,-3.071887412,-0.99830646,0.572498025,2.207985955,-3.023935247,4.471566976,97.30412187,59.77391415,10.31325105,288.0838645,0.009501188,0.25
control,pre-induction_3CT_fixed_11_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,98,37,1.784811417,1.191029916,-0.876461157,2.550921282,-2.161169723,1.017191232,-3.61752506,-0.382160923,405.283774,85.13297959,275.0677618,553.2832851,0.007125891,0.086666667
control,pre-induction_3CT_fixed_11_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,98,38,-0.715700725,1.172864645,-2.233789235,1.487587632,-0.005655041,0.386910924,-3.180239236,3.335289228,33.73662154,19.34574422,0,153.686067,0.019002375,3.4125
control,pre-induction_3CT_fixed_11_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,98,42,0.19455712,1.68153774,-2.230328826,2.441250154,-1.894918529,1.332807746,-4.671730305,0.372898163,157.687298,93.6959936,33.09461128,391.1478823,0.004750594,0.71
control,pre-induction_3CT_fixed_11_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,98,43,-0.022484002,1.089505388,-1.980803466,2.861085283,3.408226988,35.39454803,-7.122460515,302.1794677,101.0230173,90.90240993,7.521955622,429.1048561,0.023752969,0.148
control,pre-induction_3CT_fixed_12_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,98,0,0.833883935,1.217261992,-3.127723357,3.132717806,0.597514713,9.262314525,-313.6772488,5.574766829,99.32028378,80.25901949,0.935724025,480.0224592,0.112121212,0.635675676
control,pre-induction_3CT_fixed_12_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,98,1,0.697837867,0.823300402,-2.326940767,2.722506708,0.017143636,0.413289718,-2.408089433,2.771119229,39.08758998,22.0259684,0.300149199,180.1009925,0.172727273,1.594035088
control,pre-induction_3CT_fixed_12_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,98,2,-0.42816498,1.709945227,-2.16123306,1.83085085,1.334829483,1.739334272,-1.960269696,3.352564085,332.0646858,107.7682402,118.3043067,561.6423275,0.012121212,0.18
control,pre-induction_3CT_fixed_12_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,98,3,0.173018852,1.204775249,-2.570405812,2.372933335,-1.487643163,1.060007241,-3.758894946,1.769638242,158.8173336,100.7477695,13.63538478,457.4039942,0.03030303,0.484
control,pre-induction_3CT_fixed_12_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,98,4,0.749121944,1.131302411,-2.625050664,2.75197041,-0.82048949,1.117828227,-6.624379582,2.99338322,78.02213876,59.39256917,2.18926298,424.7212207,0.066666667,0.612727273
control,pre-induction_3CT_fixed_12_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,98,5,0.930673486,1.714730407,-3.077486616,3.131687636,-0.888917654,24.90239708,-311.6175671,3.472589186,210.2778965,151.5060156,12.60992727,615.6597061,0.015151515,0.632
control,pre-induction_3CT_fixed_12_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,98,6,-0.202491405,1.852903625,-3.138440318,3.12356554,0.505515458,13.46087579,-3.201080673,313.8187605,182.1159447,164.453771,3.763634517,829.0767104,0.024242424,1.3725
control,pre-induction_3CT_fixed_12_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,98,7,-0.358176948,1.958274523,-3.116672969,2.394726183,0.875068136,23.21239998,-3.046818679,311.848215,198.7933749,128.6814082,16.16302441,543.7342312,0.024242424,0.455
control,pre-induction_3CT_fixed_12_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,98,8,0.41352924,1.756650139,-2.115804371,2.752415264,-0.257620722,0.629778118,-2.701222966,1.316440944,59.4643965,45.07527029,2.366559312,269.0183065,0.024242424,0.6075
control,pre-induction_3CT_fixed_12_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,98,9,0.873890787,0.879376545,-0.804352493,2.785844397,0.640600344,1.745679116,-2.676265575,3.881003411,160.0667241,86.67563374,4.920436061,451.5728878,0.027272727,0.353333333
control,pre-induction_3CT_fixed_12_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,98,10,-0.188707923,1.707782629,-2.951589872,2.589981855,0.162120548,1.734619122,-3.829952043,4.812377635,292.0881054,145.8983726,21.69555233,775.039084,0.03030303,0.314
control,pre-induction_3CT_fixed_12_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,98,11,0.80380397,1.409370827,-2.752785476,2.56723822,1.19820959,2.399723159,-4.915241241,4.508224758,190.9765385,89.70588598,26.10634763,386.8306978,0.012121212,0.22
