group,name,ID,syllable,heading_mean,heading_std,heading_min,heading_max,angular_velocity_mean,angular_velocity_std,angular_velocity_min,angular_velocity_max,velocity_px_s_mean,velocity_px_s_std,velocity_px_s_min,velocity_px_s_max,frequency,duration
control,NOR_trial_15,124,5,0.568009055,1.806707269,-3.139998635,3.141104517,0.060804972,15.37442468,-313.7727099,313.8527116,130.474111,104.3639078,0.633581349,548.4644771,0.15625,3.9936
control,NOR_trial_15,124,6,0.825370082,1.82258878,-3.128979802,3.063378989,-0.991116113,29.6926586,-312.2462018,4.281578349,80.5159764,49.08462028,5.475430427,221.0091683,0.0125,1.12
control,NOR_trial_15,124,7,-1.166622034,0.750898516,-3.022162082,0.01862396,-1.365288999,1.119140885,-3.523095132,0.247482031,155.5387921,107.6288952,9.327376592,519.5269668,0.0125,1.38
control,NOR_trial_15,124,8,-2.056629454,1.388703682,-2.918531606,0.462509278,-0.19892143,0.769900444,-2.101343149,1.40313343,305.2730956,68.09831688,82.57160435,454.8357662,0.0125,0.79
control,NOR_trial_15,124,9,-0.898395926,0.343626962,-1.497450537,0.311389832,-0.428985284,1.192651017,-3.088146299,1.44672576,155.8477164,114.578425,11.80031744,472.7915171,0.0125,2.71
control,NOR_trial_15,124,10,-0.05651685,0.692371563,-1.160315487,1.028677816,0.889795334,0.742217798,-0.319306736,2.077489213,215.8958762,107.4414308,10.87401989,387.6529668,0.00625,2.42
control,NOR_trial_15,124,11,-0.064696585,1.116867307,-2.819027676,2.039717986,-0.154319448,1.02849202,-2.929630498,3.192029794,148.1347157,94.68246261,3.783483252,492.2515388,0.04375,3.894285714
control,NOR_trial_15,124,13,1.404813551,0.013075599,1.39306352,1.422905304,-1.215578938,1.075193726,-2.961271851,-0.178366714,178.3371577,103.309273,45.2830662,355.0146298,0.00625,0.14
control,NOR_trial_15,124,14,-0.883378941,1.902695168,-3.137937974,3.125416507,-0.321258168,25.49446542,-312.25454,311.01487,151.4344904,118.165956,1.394163981,550.4756838,0.01875,3.006666667
control,NOR_trial_15,124,15,0.407872246,1.64812525,-1.875631969,2.805315396,0.110003169,1.183176161,-4.511311069,3.151825592,112.2528798,95.94365684,8.008355776,542.8683355,0.05625,0.68
control,NOR_trial_15,124,16,1.205989063,1.433990994,-1.506056621,3.028950719,-2.578413477,1.293087916,-4.607423956,-0.110224517,130.8890145,71.24349379,11.03638397,315.0002572,0.025,0.39
control,NOR_trial_15,124,17,0.554893647,2.745457053,-3.129864418,3.07762222,1.861040572,25.02687676,-3.100792661,312.3133262,171.9155891,125.3350675,6.375946973,505.4503692,0.01875,2.066666667
control,NOR_trial_15,124,18,-1.391015588,2.057697179,-3.139955256,3.134726844,-1.356355183,32.67563169,-313.3722464,310.5981566,88.91275732,74.83927081,2.693461382,415.9490404,0.01875,1.833333333
control,NOR_trial_15,124,19,0.080729161,0.933561448,-1.367401806,1.422905304,-0.944157047,1.598873363,-3.586538136,2.106849984,189.5714149,106.4416419,50.13193123,407.9242845,0.0125,0.63
control,NOR_trial_15,124,20,1.643074455,1.328279643,-2.982168373,3.021541642,9.92737258,67.13612044,-13.21410692,302.3542756,143.4571579,73.15101702,47.01961332,349.0566525,0.025,0.105
control,NOR_trial_16,124,0,-0.404615886,1.335938811,-3.131791795,3.112727276,-0.023909118,8.394929018,-310.7113311,3.876651685,82.45801635,72.36906296,1.281606913,661.3338586,0.131782946,1.638823529
