group,name,ID,syllable,heading_mean,heading_std,heading_min,heading_max,angular_velocity_mean,angular_velocity_std,angular_velocity_min,angular_velocity_max,velocity_px_s_mean,velocity_px_s_std,velocity_px_s_min,velocity_px_s_max,frequency,duration
control,pre-induction_OFT_fixed_Trial 2 - crop_superanimal_topviewmouse_snapshot-fasterrcnn_mobilenet_v3_large_fpn-004_snapshot-hrnet_w32-004_animal0,137,12,0.093238568,1.316783473,-2.089124044,2.935229066,0.572105668,0.941677338,-1.104383251,3.362908238,151.1035149,111.8698087,4.947656462,456.6260182,0.013921114,1.616666667
control,pre-induction_OFT_fixed_Trial 2 - crop_superanimal_topviewmouse_snapshot-fasterrcnn_mobilenet_v3_large_fpn-004_snapshot-hrnet_w32-004_animal0,137,13,1.197469883,0.261739088,0.404095409,1.569015336,0.398225299,1.011305301,-1.173602104,2.832738192,209.7957769,115.2799239,13.8710086,521.7471118,0.009280742,1.015
control,pre-induction_OFT_fixed_Trial 2 - crop_superanimal_topviewmouse_snapshot-fasterrcnn_mobilenet_v3_large_fpn-004_snapshot-hrnet_w32-004_animal0,137,14,0.668459536,1.811641941,-2.559179855,2.762999903,-0.478180759,1.385341722,-4.458603658,2.428280834,137.9840474,91.7285937,2.675465919,447.7428875,0.020881671,1.24
control,pre-induction_OFT_fixed_Trial 2 - crop_superanimal_topviewmouse_snapshot-fasterrcnn_mobilenet_v3_large_fpn-004_snapshot-hrnet_w32-004_animal0,137,15,-0.019089838,0.39939903,-0.82208047,0.61820323,0.418185959,0.612375597,-0.688196325,2.44343275,344.1947779,97.00097579,32.31745828,572.1574543,0.006960557,1.413333333
control,pre-induction_OFT_fixed_Trial 2 - crop_superanimal_topviewmouse_snapshot-fasterrcnn_mobilenet_v3_large_fpn-004_snapshot-hrnet_w32-004_animal0,137,16,-0.57678226,1.82062373,-3.133282103,3.139624534,-0.084254255,13.16994003,-312.6909305,312.589273,137.4450388,100.9171929,3.762596834,462.1510304,0.018561485,2.83
control,pre-induction_OFT_fixed_Trial 2 - crop_superanimal_topviewmouse_snapshot-fasterrcnn_mobilenet_v3_large_fpn-004_snapshot-hrnet_w32-004_animal0,137,17,-1.7766545,0.12292626,-1.896953792,-1.578194189,-1.988857176,0.758404774,-2.878497534,-0.829633992,87.11436576,48.14975603,6.389348629,177.6288183,0.002320186,0.2
control,pre-induction_OFT_fixed_Trial 2 - crop_superanimal_topviewmouse_snapshot-fasterrcnn_mobilenet_v3_large_fpn-004_snapshot-hrnet_w32-004_animal0,137,18,-0.902175452,1.558327166,-2.952734345,1.475338119,-1.069877554,1.460979426,-3.685307156,1.94230532,185.3664934,91.39075255,24.86376156,440.3182545,0.011600928,0.908
control,pre-induction_OFT_fixed_Trial 2 - crop_superanimal_topviewmouse_snapshot-fasterrcnn_mobilenet_v3_large_fpn-004_snapshot-hrnet_w32-004_animal0,137,19,-0.860998436,0.709846783,-2.417955824,0.944360623,-0.508764273,1.044233911,-3.841251929,2.750270798,183.3033996,110.217338,4.146312265,435.4026701,0.011600928,1.572
control,pre-induction_OFT_fixed_Trial 2 - crop_superanimal_topviewmouse_snapshot-fasterrcnn_mobilenet_v3_large_fpn-004_snapshot-hrnet_w32-004_animal0,137,20,-0.310171847,2.272113904,-3.126941652,3.14073923,0.432459756,16.59901105,-3.927661526,312.6640724,110.8503675,78.53539143,3.158112298,404.8637904,0.009280742,3.57
control,pre-induction_OFT_fixed_Trial 2 - crop_superanimal_topviewmouse_snapshot-fasterrcnn_mobilenet_v3_large_fpn-004_snapshot-hrnet_w32-004_animal0,137,21,-1.279890136,1.854885734,-3.141377975,3.137444874,-0.324529786,16.58426754,-313.1682423,313.6860201,93.36095713,75.27479046,1.435970024,522.3427978,0.030162413,2.198461538
control,pre-induction_OFT_fixed_Trial 2 - crop_superanimal_topviewmouse_snapshot-fasterrcnn_mobilenet_v3_large_fpn-004_snapshot-hrnet_w32-004_animal0,137,22,0.017346222,1.302285147,-1.654495942,2.756472456,0.555347044,0.807096776,-1.307174512,2.725468698,60.44382938,34.50947257,2.43096226,208.6835046,0.006960557,2.093333333
control,pre-induction_OFT_fixed_Trial 2 - crop_superanimal_topviewmouse_snapshot-fasterrcnn_mobilenet_v3_large_fpn-004_snapshot-hrnet_w32-004_animal0,137,23,-0.876771889,1.214741941,-1.862551672,2.705954647,0.080080098,0.863123334,-2.66606101,2.588760451,73.10923904,50.33148076,5.792270065,223.6089437,0.020881671,0.328888889
control,pre-induction_OFT_fixed_Trial 2 - crop_superanimal_topviewmouse_snapshot-fasterrcnn_mobilenet_v3_large_fpn-004_snapshot-hrnet_w32-004_animal0,137,24,2.646309804,0.601153488,1.682712447,3.129156123,0.011860325,0.397811184,-0.721793466,0.853898226,85.94017895,59.61713586,2.595389669,252.5295845,0.006960557,0.486666667
control,pre-induction_OFT_fixed_Trial 2 - crop_superanimal_topviewmouse_snapshot-fasterrcnn_mobilenet_v3_large_fpn-004_snapshot-hrnet_w32-004_animal0,137,25,1.14321418,0.331730813,0.550307056,1.681460895,0.23491358,0.699036201,-0.764824306,3.809486892,68.24582654,41.03098293,6.532104069,237.4856296,0.009280742,1.085
control,pre-induction_OFT_fixed_Trial 2 - crop_superanimal_topviewmouse_snapshot-fasterrcnn_mobilenet_v3_large_fpn-004_snapshot-hrnet_w32-004_animal0,137,26,-0.498392826,1.922723343,-2.633295216,1.772295129,-0.112350437,0.835372503,-1.316721058,2.222921757,48.21519953,27.35281458,6.57290069,129.924664,0.004640371,1.61
control,pre-induction_OFT_fixed_Trial 2 - crop_superanimal_topviewmouse_snapshot-fasterrcnn_mobilenet_v3_large_fpn-004_snapshot-hrnet_w32-004_animal0,137,27,-1.005440585,0.241042527,-1.316721456,-0.132198505,-0.726381841,1.166512832,-2.792793484,1.499257456,182.7966005,99.97325759,13.87695656,496.26442,0.009280742,0.785
control,pre-induction_OFT_fixed_Trial 2 - crop_superanimal_topviewmouse_snapshot-fasterrcnn_mobilenet_v3_large_fpn-004_snapshot-hrnet_w32-004_animal0,137,28,0.331467644,1.245122549,-1.93375064,2.216174829,1.699232096,1.095490211,0.136717382,4.024810058,71.53115377,44.51675021,2.217453003,204.6491586,0.004640371,1.67
control,pre-induction_OFT_fixed_Trial 3 - crop_superanimal_topviewmouse_snapshot-fasterrcnn_mobilenet_v3_large_fpn-004_snapshot-hrnet_w32-004_animal0,141,0,-0.082041395,1.67058809,-3.139819807,3.108732591,-0.104870501,10.46899696,-313.5079415,312.4559442,70.38892105,74.62815258,0.804852955,547.1741603,0.115853659,1.255438596
control,pre-induction_OFT_fixed_Trial 3 - crop_superanimal_topviewmouse_snapshot-fasterrcnn_mobilenet_v3_large_fpn-004_snapshot-hrnet_w32-004_animal0,141,1,-0.511096767,1.635461833,-3.140353337,3.138966372,0.047805982,15.86144703,-313.7369457,313.7376884,77.88182619,61.28398516,0.342215028,438.2538743,0.197154472,1.046804124
control,pre-induction_OFT_fixed_Trial 3 - crop_superanimal_topviewmouse_snapshot-fasterrcnn_mobilenet_v3_large_fpn-004_snapshot-hrnet_w32-004_animal0,141,2,-0.300287652,1.977254107,-3.140497678,3.138940327,0.213383608,12.73185763,-313.0485545,313.6809112,34.58241228,19.04957564,1.608023404,143.8387201,0.103658537,0.949803922
