syllable,centroid x,centroid y,heading,latent_state 0,latent_state 1,latent_state 2,latent_state 3,latent_state 4
5,366.253,648.6876,1.4168,0.633,0.0986,0.6401,1.8684,-0.1278
5,365.519,648.103,1.491,0.6483,0.1229,0.4927,1.6752,-0.0489
5,366.2306,649.6063,1.4652,0.677,0.2474,0.4714,1.5173,-0.0226
5,365.8832,650.6906,1.5303,0.6722,0.4719,0.5436,1.4012,0.021
5,365.8152,650.8089,1.5348,0.5495,0.6897,0.549,1.5314,-0.2065
5,364.9657,650.9931,1.5431,0.5228,0.6392,0.7568,1.3861,-0.1256
5,365.0603,651.5269,1.5167,0.5681,0.5497,0.5093,1.438,-0.3891
5,364.8711,652.3383,1.5586,0.3943,0.4667,0.7245,1.5268,-0.3378
5,365.56,653.3232,1.5458,0.3113,0.2718,0.7809,1.6573,-0.5326
5,365.1836,653.6705,1.5095,0.3471,0.1849,0.7371,1.4662,-0.472
5,365.4774,654.5972,1.5138,0.2389,0.2217,0.8557,1.7799,-0.4225
5,365.7576,655.3525,1.5057,0.2709,0.4413,0.7704,1.641,-0.2171
5,365.996,657.5381,1.5138,0.1725,0.4628,0.597,1.293,-0.2255
5,365.5461,658.3835,1.5496,0.053,0.5154,0.4226,1.1272,-0.0877
5,364.521,660.2634,1.6109,-0.1638,0.6123,0.4148,1.1173,-0.2347
5,363.8255,660.856,1.577,-0.0539,0.7254,0.3728,1.0865,-0.5523
22,362.8748,661.0795,1.6411,-0.0147,0.4295,0.3831,0.6781,-0.3735
22,361.7814,661.4129,1.6699,-0.0784,0.4037,0.2992,0.9088,-0.4596
22,361.002,663.2114,1.6846,0.0515,0.3164,0.3235,0.7746,-0.3978
22,359.7161,663.2627,1.7361,0.1125,0.4398,0.2704,0.5699,-0.2979
22,358.6854,663.8874,1.7649,0.218,0.414,0.3066,0.6058,-0.1447
22,357.6168,664.3575,1.7987,0.1587,0.3146,0.3931,0.4382,-0.2191
22,356.4672,664.8588,1.8201,0.1107,0.5231,0.2822,0.7308,-0.2322
22,355.9742,665.329,1.8897,0.2986,0.5942,0.0906,0.9513,-0.4838
22,356.2968,665.1924,1.9199,0.3181,0.7827,0.0992,0.6735,-0.5079
22,357.6395,665.3917,1.8953,0.4512,0.7871,0.0438,0.625,-0.4559
22,358.12,666.07,1.9678,0.5416,0.5947,0.0803,0.5773,-0.4566
22,359.7153,665.2772,1.9838,0.5569,0.4339,0.1845,0.4036,-0.2771
22,360.7742,665.7535,1.9667,0.5798,0.7231,0.2884,0.0718,-0.3541
22,361.6473,665.4472,1.8804,0.7012,0.6046,-0.0912,-0.0981,-0.3672
22,361.7492,665.2139,1.9114,0.5991,0.7686,-0.1218,-0.1237,-0.5937
22,360.9214,664.9089,1.9125,0.6378,0.8359,-0.0583,-0.0357,-0.3368
22,360.0156,663.5583,1.8885,0.6801,0.8043,-0.2608,0.2759,-0.7498
22,358.6349,661.7008,1.938,0.7009,0.3881,0.1752,-0.2082,-0.5659
22,359.1192,660.7321,1.9553,0.9255,0.4213,0.1665,0.0114,-0.3963
22,358.7947,660.0548,1.9399,0.8955,0.4294,0.2396,0.2485,-0.3176
22,358.5207,660.0362,1.9367,1.0004,0.4445,0.4214,0.3347,-0.3083
22,357.8916,657.7957,1.9859,1.1615,0.6219,0.5217,0.1142,-0.4118
22,358.8669,656.3864,2.0378,1.0028,0.7539,0.4489,0.6197,-0.2589
22,358.9651,655.2446,1.9843,1.2377,0.7356,0.3773,0.3528,-0.1082
22,359.9523,653.1502,2.0236,1.309,0.6842,0.4746,0.8983,-0.1133
22,360.4497,652.672,2.0338,1.347,0.9875,0.6106,0.6252,-0.1979
22,360.2388,652.6581,2.0625,1.5583,1.117,0.8958,0.6482,-0.3211
22,359.9355,652.1179,2.1146,1.492,0.9873,1.018,0.9118,-0.1099
22,360.0425,651.2402,2.0902,1.6338,1.0983,1.0736,0.9838,-0.0496
22,360.0803,651.1582,2.112,1.8353,1.2751,0.9408,0.7058,-0.1948
22,359.7719,650.5717,2.1907,1.9162,1.4052,0.9667,0.946,0.0486
22,360.071,650.9853,2.2095,1.8342,1.4535,0.9915,0.9285,0.2126
22,359.0836,651.4899,2.1518,1.8553,1.5262,0.8823,1.0443,0.2653
22,358.6063,650.6345,2.2011,1.7861,1.5194,0.7694,0.9509,0.0564
22,358.8007,650.7972,2.2187,1.6912,1.6346,0.5719,0.8136,0.284
22,358.0417,649.9432,2.2465,1.6859,1.82,0.3843,0.4744,0.489
22,358.4293,650.3352,2.3155,1.7791,1.9032,0.183,0.4386,0.5536
22,358.5053,650.6966,2.3013,1.7948,2.2859,-0.0147,0.835,0.4888
22,357.9595,650.1097,2.3288,1.8649,2.4885,-0.11,0.5258,0.6669
22,357.3516,649.7725,2.3289,1.9045,2.6537,-0.0909,0.5038,0.8685
22,356.8457,650.1025,2.4464,1.8823,2.8532,-0.3479,0.4791,0.9485
22,356.9719,650.3278,2.4715,1.9924,2.9127,-0.4579,0.3258,1.1797
22,356.5467,649.7926,2.4994,1.9337,2.9389,-0.4436,0.6295,1.1851
22,356.1662,649.0894,2.5256,2.0974,3.2243,-0.575,0.498,1.2907
22,356.4226,649.32,2.5123,1.8836,3.3989,-0.3547,0.8641,1.324
22,355.0438,648.3503,2.6617,1.8568,3.4464,-0.0493,1.0847,1.3629
22,355.5162,648.5097,2.6081,1.9163,3.4699,-0.1337,1.1583,1.4396
22,355.4501,648.4866,2.6892,1.8204,3.3694,-0.0265,1.6304,1.29
22,355.2713,648.2103,2.7019,1.8906,3.2216,-0.1045,1.2791,1.6753
22,356.6264,648.5206,2.7135,1.7354,3.373,-0.013,1.2592,1.5872
22,357.8691,649.071,2.7447,1.7459,3.1396,-0.0948,1.1304,2.0218
22,358.4823,648.469,2.6569,1.6334,3.1449,-0.02,1.5628,1.8624
22,359.5093,649.0666,2.6795,1.6297,3.0088,-0.1263,1.6351,1.8333
22,360.4721,649.2583,2.7785,1.7106,3.2079,0.0354,1.5788,1.7414
22,361.3119,648.8294,2.7997,1.7616,3.2537,0.2415,1.226,2.0035
22,361.3195,648.8716,2.8653,1.8392,3.5882,0.1637,1.5849,2.0018
22,361.8733,647.1822,2.9846,1.9876,3.7122,0.4554,1.5218,2.2992
22,362.786,646.8473,3.0659,2.0766,3.8394,0.6674,1.5445,2.5649
22,362.8329,645.4402,-3.0877,2.4381,3.8237,0.3404,1.5731,2.6901
22,363.2266,643.1981,-2.9694,2.3943,3.6417,0.5266,1.5098,2.4456
22,363.0731,641.4949,-2.8343,2.6178,3.606,0.2959,1.2077,2.3664
22,363.1534,639.6439,-2.8274,2.5671,3.5991,-0.0201,1.0621,2.0777
22,364.6648,638.341,-2.8061,2.6122,3.5807,-0.1558,0.8506,2.073
22,363.8597,637.6616,-2.7702,2.4404,3.3329,-0.5649,0.777,1.9985
22,364.2723,636.2215,-2.7805,2.4748,3.6065,-0.5837,0.5755,1.9141
22,363.4246,636.2663,-2.7746,2.3939,3.553,-0.577,0.373,1.8621
22,363.566,635.3234,-2.7818,2.2126,3.5343,-0.3474,0.7444,1.455
22,362.8892,636.3974,-2.7621,2.103,3.4954,-0.3722,0.4426,1.7904
22,362.8063,634.3088,-2.8062,1.9716,3.2819,-0.7012,0.5455,1.4754
22,362.3568,634.53,-2.7796,1.9582,3.3969,-0.4073,0.4972,1.4304
22,362.0209,634.6118,-2.792,1.8966,3.3346,-0.6576,0.7303,1.496
22,360.8064,634.7683,-2.817,1.7372,3.3231,-0.5477,0.8382,1.2972
22,359.8626,635.6286,-2.7922,1.5977,2.9769,-0.9127,0.9234,1.157
22,357.8197,635.7878,-2.7729,1.387,3.1436,-0.7246,0.9129,1.1997
22,358.1199,636.3055,-2.7401,1.3716,2.9842,-0.8669,0.8108,1.4613
22,357.0487,636.6801,-2.7415,1.257,2.9118,-1.1887,0.5196,1.3844
22,355.1914,637.4536,-2.7344,1.1962,2.9616,-1.1555,0.3766,1.3659
22,355.5694,638.5985,-2.6601,1.2637,2.7145,-1.2609,0.032,1.2885
22,355.0053,639.2036,-2.6947,1.2176,2.594,-0.9886,0.3102,1.2073
22,354.9637,641.1773,-2.6224,1.2731,2.2983,-1.2115,0.2446,1.1475
22,355.3117,642.4726,-2.6197,1.1849,2.4035,-1.1321,0.0574,0.7667
22,354.5233,643.9601,-2.5796,1.1672,2.3152,-1.1742,-0.0986,1.0179
22,354.7883,644.938,-2.5857,1.4357,2.2248,-1.2308,-0.5208,1.1795
22,354.341,645.203,-2.5683,1.2501,2.1025,-1.1794,-0.2377,0.9666
22,355.7623,645.6155,-2.5353,1.3323,1.9525,-1.0922,-0.4032,0.9079
22,356.8883,646.053,-2.5507,1.4363,1.5494,-1.1237,-0.1049,0.5226
22,358.7542,646.517,-2.5105,1.5956,1.5802,-0.7272,-0.1091,0.3742
22,359.8894,647.3182,-2.4779,1.5523,1.3707,-0.9462,-0.0844,0.2625
22,361.1261,647.5228,-2.4796,1.4968,1.2395,-0.642,0.189,0.2567
22,362.1813,647.3569,-2.4928,1.5896,1.3754,-0.5213,0.2153,0.0293
22,363.1352,646.891,-2.4068,1.5704,1.1135,-0.0378,0.5093,0.0556
22,364.7625,647.2172,-2.3677,1.3536,1.1914,0.1618,0.8035,0.124
22,364.5415,647.6708,-2.3704,1.356,1.092,0.3676,1.0465,0.3199
22,364.4475,647.1627,-2.2737,1.4599,1.1353,0.5673,1.2433,0.4637
22,364.4522,646.8283,-2.2908,1.3943,0.936,0.5486,0.9159,0.4174
22,364.0703,646.5079,-2.3343,1.2387,1.0048,0.4039,1.3388,0.0712
22,364.5906,647.2456,-2.2903,1.2642,1.1324,0.1403,0.9684,0.0442
22,364.3715,647.7164,-2.2893,1.1609,1.0146,0.2221,1.1109,0.214
22,364.7702,647.7486,-2.2353,1.1616,1.2721,0.292,0.6682,0.3996
22,363.4023,646.9108,-2.2752,1.1237,1.2266,0.2887,0.9355,0.633
22,364.273,646.592,-2.2515,1.1611,1.2601,-0.0429,0.858,0.6378
22,363.8434,646.9869,-2.196,1.2382,1.1858,-0.104,0.7034,0.5233
22,363.6797,647.2357,-2.2561,1.238,1.1423,-0.4061,0.7184,0.3327
22,363.7329,647.6535,-2.2087,1.1447,1.2122,-0.5678,0.3481,0.2062
22,362.7446,646.3058,-2.1767,1.0985,1.2414,-0.7267,0.5432,0.2818
22,362.957,647.3315,-2.1521,1.224,1.3518,-0.7141,-0.0448,0.5929
22,362.7224,647.75,-2.1895,1.2571,1.397,-0.736,0.3927,0.3372
2,363.3145,646.8546,-2.1692,1.248,1.3396,-0.8788,0.6783,0.5651
2,362.8693,646.587,-2.1809,1.2857,1.3591,-0.7139,0.4155,0.5239
2,362.973,646.5868,-2.1592,1.3816,1.544,-0.8472,0.4386,0.3803
2,362.9009,646.8707,-2.1828,1.2226,1.5453,-0.7769,-0.0616,0.1484
2,363.5294,647.0609,-2.1846,1.1987,1.4518,-1.0217,0.1595,0.2458
2,364.2415,646.3045,-2.1555,1.1661,1.3277,-0.8462,0.2068,0.2973
2,363.0232,647.0887,-2.225,1.2856,1.386,-0.6524,0.1687,0.0462
2,363.2018,647.0633,-2.1659,1.3609,1.4543,-0.6319,0.213,0.1857
2,363.9805,647.7279,-2.2135,1.4781,1.3679,-0.6048,0.1704,0.2566
2,364.2138,647.5984,-2.1976,1.4071,1.1949,-0.5988,0.0634,0.1745
2,363.7874,646.5859,-2.2084,1.4057,1.1989,-0.6858,0.0482,-0.1192
2,364.0657,647.6834,-2.1855,1.4076,1.0722,-0.7502,-0.169,0.005
2,362.9734,646.6533,-2.1824,1.4636,1.0777,-0.7666,-0.0121,0.1195
2,362.1746,647.2099,-2.1592,1.4185,1.0091,-0.7875,0.0163,-0.0484
2,363.1753,647.8261,-2.1733,1.4337,1.0373,-0.663,-0.0543,-0.1249
2,362.9163,648.0164,-2.2028,1.4856,1.1151,-0.6235,-0.1629,-0.0057
2,364.2508,647.2638,-2.1754,1.4389,1.036,-0.7331,-0.2435,0.0564
2,363.6877,647.7126,-2.2196,1.4942,1.0897,-0.6754,-0.0538,-0.0312
2,363.4863,647.7498,-2.2091,1.4787,1.1775,-0.6209,-0.1287,0.1975
2,363.1524,648.0913,-2.2204,1.4646,1.1778,-0.4882,-0.3032,0.2879
2,362.9003,648.1429,-2.1617,1.5345,1.3758,-0.6829,-0.2881,0.2823
2,362.7775,648.5212,-2.2112,1.4866,1.3253,-0.7558,0.0122,0.1568
2,363.7806,648.5788,-2.1851,1.4734,1.2586,-0.5672,-0.1243,0.1278
2,363.5013,648.5294,-2.2201,1.4294,1.2317,-0.5759,-0.1664,0.2602
2,363.6792,647.8533,-2.2255,1.5764,1.3727,-0.6055,-0.1799,0.1852
2,363.3684,648.5712,-2.2078,1.5883,1.3705,-0.7857,-0.203,0.2378
2,363.1886,648.5077,-2.2122,1.3941,1.3585,-0.8615,-0.1094,-0.1019
2,362.6269,648.1964,-2.2023,1.5079,1.3507,-1.1189,-0.1424,-0.0365
2,363.1458,647.8099,-2.1883,1.4221,1.3091,-0.6657,-0.0019,-0.1044
2,363.2778,647.6034,-2.1814,1.4595,1.2763,-0.9039,-0.2311,0.0131
2,363.4525,647.5529,-2.1441,1.4974,1.2673,-0.7927,-0.0653,0.3629
2,363.632,647.5973,-2.1771,1.4546,1.2391,-0.8914,-0.1087,0.199
2,363.2777,648.4847,-2.2045,1.6013,1.1526,-0.8174,-0.3876,0.0143
2,364.1739,648.286,-2.1925,1.5385,1.2324,-0.8558,-0.2005,0.1304
2,363.5442,648.4664,-2.1906,1.4611,1.18,-0.7571,-0.2223,0.1055
2,363.137,647.5367,-2.2218,1.5112,1.1914,-0.7678,-0.0185,-0.0528
2,363.3434,648.1586,-2.2045,1.5956,1.2129,-0.7702,-0.0852,0.029
2,362.9832,648.2722,-2.2103,1.4617,1.1807,-0.7576,-0.0868,-0.1373
2,362.9329,648.7451,-2.2456,1.5217,1.1699,-0.5731,-0.0322,-0.3102
2,362.7904,649.2196,-2.2399,1.5783,1.2099,-0.7103,-0.1775,-0.3089
21,362.3278,650.0999,-2.255,1.6289,1.0364,-0.8516,-0.2994,-0.2646
21,362.2614,649.501,-2.2666,1.7353,1.0545,-0.7292,-0.1368,-0.0541
21,361.8386,649.7346,-2.3505,1.8959,0.914,-0.6103,-0.0012,-0.0496
21,362.5094,650.5126,-2.3303,2.0095,0.778,-0.6403,0.0257,-0.0409
21,361.3307,650.9338,-2.3787,1.8132,0.553,-0.7897,-0.0695,0.0132
21,360.874,650.3251,-2.441,1.8277,0.332,-1.0911,-0.1799,0.0167
21,360.3807,652.3479,-2.5356,1.7543,0.0618,-0.8651,-0.0571,-0.0468
21,359.5111,652.7808,-2.5776,1.7407,0.0976,-0.8562,-0.247,0.0585
21,359.4794,652.56,-2.6054,1.6617,0.1719,-0.6637,0.0691,0.4086
21,358.8542,652.8029,-2.6084,1.8203,0.1784,-0.7532,-0.0429,0.5883
21,357.9919,654.2112,-2.6754,1.8081,0.4454,-0.7003,0.0718,0.7312
21,358.1951,654.6635,-2.6693,1.8268,0.6391,-0.7853,0.0823,0.8479
21,357.1743,655.9398,-2.7322,1.763,0.7922,-0.7238,0.1648,0.8004
21,357.9631,656.346,-2.713,1.8228,0.7576,-0.8675,0.0283,0.8905
21,357.5241,656.239,-2.7092,1.7113,0.9181,-0.7565,-0.0734,1.0476
21,358.0604,656.3327,-2.673,1.7423,0.9028,-0.8464,-0.1397,1.012
21,357.7835,656.3358,-2.6628,1.8273,1.2422,-0.4812,-0.2292,0.9728
21,358.4964,656.29,-2.6148,2.0977,1.2507,-0.1879,0.126,0.9217
21,359.2979,656.5622,-2.6302,2.3637,1.6025,-0.0936,0.2273,0.9101
21,360.9205,656.2292,-2.5861,2.4701,1.7314,0.0406,0.508,0.7123
21,361.1995,655.8177,-2.5041,2.635,1.6583,-0.114,0.0743,1.0173
21,362.7206,656.2517,-2.5495,2.9735,1.5236,-0.1058,0.1748,0.7829
21,364.1512,655.6233,-2.4911,3.0186,1.305,0.4037,0.2796,0.7036
21,364.7801,655.6792,-2.507,3.1693,1.2424,0.7802,0.3286,0.7302
21,364.8188,653.958,-2.4231,3.1601,1.2428,0.7752,0.3551,0.5337
21,366.4147,653.2938,-2.4656,3.1054,1.2369,0.4993,0.2425,0.0778
21,367.7882,653.3516,-2.287,2.9348,1.5455,0.158,0.3591,0.3457
21,368.2639,653.7734,-2.3288,2.8869,1.5108,-0.2533,0.3341,0.3949
21,368.1542,651.3126,-2.3353,2.6796,1.6599,-0.433,0.3574,0.2468
21,368.5551,650.5326,-2.2509,2.4552,1.3437,-0.3108,0.0379,0.6142
21,369.248,650.2184,-2.3014,2.2736,1.686,-0.3473,0.1685,-0.0572
21,369.3323,649.5576,-2.2526,2.2685,1.4781,-0.4439,-0.0999,0.2329
21,369.745,649.3079,-2.1967,2.1321,1.5693,-0.7821,-0.1133,0.0646
21,370.0006,649.5016,-2.0985,2.0526,1.3495,-1.1323,-0.3724,0.4862
21,370.5625,649.1184,-2.125,1.985,1.559,-1.3045,-0.271,0.1048
21,370.523,648.2197,-2.1875,1.909,1.5938,-1.3899,-0.2049,0.3862
21,369.7294,647.2533,-2.2009,1.7107,1.4127,-1.4957,-0.1133,-0.3445
21,369.0151,646.6173,-2.1477,1.7862,1.3877,-1.4028,0.0653,-0.1071
21,369.2142,645.1956,-2.1118,1.6204,1.2721,-1.4269,-0.0483,-0.4933
21,368.6192,644.7563,-2.1552,1.7208,1.2076,-1.2972,-0.1971,-0.2273
21,368.5288,644.441,-2.0985,1.704,1.2256,-1.1895,-0.0048,-0.2287
21,367.1395,645.4309,-2.1232,1.7793,1.4079,-1.2879,-0.1098,-0.3649
21,367.0361,644.7016,-2.1472,1.6766,1.227,-1.4614,-0.4368,-0.4133
21,366.927,644.8561,-2.1784,1.6237,1.2554,-1.2109,-0.2085,-0.4773
21,365.667,643.9556,-2.1702,1.6472,1.3356,-1.1753,-0.1701,-0.3709
21,365.9407,644.5937,-2.1425,1.6526,1.5441,-1.0531,-0.0017,-0.0873
21,364.5851,643.9952,-2.1843,1.6992,1.4999,-1.1529,0.2178,-0.2468
21,363.8629,643.5307,-2.1639,1.4993,1.1787,-1.1181,-0.0007,-0.1667
21,362.8725,643.5477,-2.164,1.3209,1.1439,-0.9706,-0.0033,-0.0379
21,362.4779,644.0987,-2.1397,1.187,1.0755,-0.9744,-0.0406,-0.3492
21,362.7754,643.0739,-2.0995,1.172,1.0619,-0.7886,-0.1346,-0.2149
21,362.8662,644.4996,-2.1338,0.9745,0.9932,-0.3111,0.0218,-0.2641
21,363.405,644.2067,-2.067,1.1506,0.7766,-0.0335,-0.0888,0.0072
21,362.9794,644.4179,-2.1021,1.2651,0.7492,0.1011,0.2931,-0.0381
21,363.9693,644.8152,-2.0963,1.2093,0.4761,0.171,0.4045,0.161
21,365.42,644.7108,-2.0956,1.4081,0.4092,0.0841,0.4853,-0.1085
21,364.0766,645.9452,-2.1261,1.3508,0.416,0.0603,0.2241,0.2671
21,364.8643,647.3764,-2.1335,1.5846,0.4422,-0.2037,0.5161,-0.1439
21,364.9848,648.4286,-2.1263,1.8429,0.619,-0.2429,0.5948,0.0995
21,364.842,649.8357,-2.2142,1.9268,0.6559,-0.213,0.3326,0.016
21,365.9042,651.4282,-2.252,2.121,0.759,-0.2393,0.3846,0.3026
21,365.932,652.8383,-2.1987,2.1971,0.5427,-0.2458,0.315,0.4003
21,365.2436,653.7935,-2.1874,2.33,0.4813,-0.392,0.0924,0.728
0,365.0136,654.8274,-2.2974,2.2283,0.586,-0.4287,0.3726,0.5622
0,365.0036,655.8462,-2.2725,2.2673,0.7801,-0.317,0.3077,0.8765
0,364.7933,657.0883,-2.3062,2.2372,0.7322,-0.3853,0.3572,0.7828
0,365.5546,657.5271,-2.3854,2.3348,0.6793,-0.4657,0.4576,0.7933
0,366.0152,658.8146,-2.4356,2.2841,0.8759,-0.6391,0.2594,0.7357
0,365.8106,659.7185,-2.4008,2.4046,0.6669,-0.6603,0.2151,0.8531
0,365.8336,660.5348,-2.4151,2.3306,0.882,-0.7827,-0.0543,0.7905
0,366.7958,660.3249,-2.4501,2.4316,0.5698,-0.5614,-0.1785,0.7322
0,366.7435,660.3127,-2.4205,2.1882,0.8102,-0.659,-0.3009,0.6551
0,365.8981,661.6284,-2.4423,2.268,0.6277,-0.7432,-0.1795,0.667
0,366.1401,661.7193,-2.502,2.205,0.6767,-0.6729,-0.101,0.7693
0,366.4255,662.4836,-2.4118,2.1957,0.4893,-0.8186,-0.082,0.6492
0,367.4061,663.4593,-2.5518,2.3085,0.7165,-0.7934,-0.0943,0.5484
0,367.7073,662.9171,-2.5028,2.3089,0.6446,-0.6106,-0.0525,0.5879
0,367.1196,662.9872,-2.4968,2.2662,0.5059,-0.7388,-0.3771,0.302
0,367.0807,662.0547,-2.5206,2.2618,0.5118,-0.6951,-0.1417,0.1197
0,366.9102,660.5341,-2.4909,2.2543,0.3849,-0.566,0.2349,0.0122
0,366.3397,660.211,-2.497,2.1962,0.4744,-0.5449,0.3649,0.1306
0,365.8887,659.9198,-2.461,2.1665,0.2681,-0.3859,0.2593,0.16
0,366.4497,660.0553,-2.4152,2.0263,0.3224,-0.2731,0.3604,0.2678
0,366.0075,659.9979,-2.395,1.9865,0.3241,-0.1582,0.4561,0.3616
0,365.5235,659.385,-2.4285,1.976,0.2902,0.0023,0.5431,0.4465
0,365.9774,658.4339,-2.4034,1.8799,0.3246,-0.2161,0.5532,0.6029
0,365.5325,658.7027,-2.3811,1.8536,0.3537,-0.1324,0.7055,0.58
0,366.0664,658.2518,-2.4124,1.6846,0.3286,-0.0759,0.6136,0.4113
0,365.5884,659.0819,-2.3004,1.6782,0.3171,-0.1446,0.7039,0.3428
0,364.4766,658.8955,-2.3168,1.5027,0.2717,-0.1633,0.447,0.2109
0,363.5555,658.5747,-2.2987,1.3681,0.0544,-0.0942,0.4332,0.2012
0,362.7062,658.8402,-2.396,1.3182,0.3817,0.0397,0.7882,0.2985
0,362.3126,658.1121,-2.3125,1.4101,0.1756,-0.0643,0.6431,0.4207
0,361.4215,657.5255,-2.4027,1.3778,0.2464,0.0063,0.7902,0.1599
0,361.1711,656.023,-2.3686,1.3226,0.2982,-0.1978,0.811,0.1468
0,360.3135,655.537,-2.4415,1.0733,0.2481,-0.1181,0.6015,0.2851
0,360.2164,655.0451,-2.46,1.0276,0.0762,-0.1858,0.4053,0.0776
0,359.8315,655.007,-2.4089,1.0894,-0.0129,0.0229,0.3366,0.0979
0,359.2627,654.0046,-2.4413,0.9357,-0.1442,-0.2175,0.4705,-0.1839
0,358.8192,653.8176,-2.4071,0.8976,-0.1609,-0.3117,0.4865,0.3033
0,358.4744,653.6683,-2.3692,0.762,-0.0717,-0.3048,0.191,0.3232
0,358.2938,654.1729,-2.4492,0.8288,-0.0207,-0.4203,0.2467,0.3214
0,358.1479,654.1734,-2.4258,0.8368,0.0837,-0.539,-0.0259,0.4506
0,358.4076,654.0215,-2.4409,0.7899,-0.0088,-0.4976,0.0183,0.142
0,358.3036,653.9015,-2.4429,0.8309,-0.0629,-0.4104,0.0738,0.3131
0,357.4402,654.4856,-2.4353,0.769,-0.1132,-0.5717,0.1421,0.2269
0,357.5056,655.2323,-2.441,0.7513,0.0719,-0.4407,0.254,0.2581
0,357.5274,655.6776,-2.4431,0.7709,0.1291,-0.6486,0.3354,0.2935
0,358.7607,653.8965,-2.4166,0.7334,0.2509,-0.4134,0.3686,0.252
0,357.78,653.8417,-2.3984,0.6953,-0.0944,-0.6498,0.3931,0.3764
0,358.1328,653.91,-2.3576,0.789,0.028,-0.5016,0.3719,0.472
0,357.9928,653.8522,-2.36,0.7336,-0.0838,-0.8242,0.1163,0.3389
0,357.74,654.0368,-2.382,0.7275,-0.0988,-0.6754,0.4643,0.4197
0,357.7415,654.737,-2.3966,0.7964,-0.0954,-0.6335,0.3982,0.5171
0,358.7581,654.9029,-2.4187,0.9282,-0.0377,-0.4546,0.3618,0.3013
0,359.0415,655.2907,-2.4287,0.9793,0.0397,-0.3098,0.4454,0.4779
0,359.4153,655.4324,-2.3829,1.1022,0.0699,-0.4263,0.3746,0.5228
0,360.0607,654.745,-2.3927,0.9857,0.1643,-0.5062,0.2356,0.3402
0,359.5645,655.667,-2.3947,0.9812,0.013,-0.5744,0.2922,0.5592
0,359.5955,656.2346,-2.3343,0.9605,0.0982,-0.4328,0.2657,0.622
0,359.6004,657.2904,-2.3787,1.0911,0.2169,-0.6673,0.2204,0.6765
0,359.2309,656.2938,-2.364,1.0505,0.2674,-0.521,0.0182,0.7868
0,359.7048,656.4131,-2.3838,0.9769,0.1825,-0.5467,0.0414,0.7269
0,359.9895,655.8168,-2.3712,0.9011,0.0243,-0.5112,0.2958,0.8948
0,359.3553,656.3859,-2.3933,1.0766,0.0649,-0.5674,0.3137,0.9311
0,359.7122,655.8896,-2.4173,1.0515,0.1281,-0.447,0.4547,0.7761
0,360.4494,656.0758,-2.3427,1.124,0.0648,-0.3765,0.6409,0.8824
0,359.9885,656.6701,-2.4195,1.1174,-0.0449,-0.409,0.7368,0.7347
0,359.5384,656.1233,-2.4328,1.1048,0.0643,-0.5664,0.6098,0.8877
0,359.2174,656.4259,-2.4086,0.9395,0.0096,-0.5089,0.5326,0.9019
0,359.1999,657.3412,-2.3837,1.0544,-0.0409,-0.4674,0.3837,0.9581
0,359.23,655.8209,-2.3769,0.9078,-0.2068,-0.4467,0.3874,1.0419
0,359.408,655.7579,-2.4029,1.0062,-0.0416,-0.3922,0.149,0.8933
0,359.1943,655.9258,-2.3518,0.9527,0.1571,-0.2936,0.1363,1.0264
0,358.9011,655.5986,-2.4015,0.8573,0.0224,-0.2758,0.2304,0.9079
0,358.641,656.4084,-2.4112,0.9385,-0.1447,-0.5707,0.0196,0.5013
0,359.1533,656.36,-2.3852,0.9965,0.1638,-0.5106,0.0999,0.4374
0,359.4508,656.1015,-2.4014,1.1699,0.0806,-0.5341,-0.1415,0.508
0,359.598,656.699,-2.4065,1.0612,0.065,-0.4235,0.119,0.2815
0,359.9109,657.0289,-2.3787,1.1684,0.4588,-0.6258,-0.0529,0.6799
0,359.7546,656.771,-2.3738,1.0275,0.6172,-0.5333,-0.229,0.5323
0,359.7288,656.4483,-2.3426,0.9698,1.018,-0.8318,-0.3387,0.5368
0,360.3813,655.4546,-2.2542,0.952,0.9345,-0.8413,-0.1454,0.4467
0,359.963,656.002,-2.3009,0.9989,1.1489,-0.8067,-0.4176,0.4112
0,360.284,656.7018,-2.3064,1.1751,1.3071,-0.657,-0.3159,0.361
0,360.4511,657.1823,-2.2426,1.131,1.1828,-0.7756,-0.1623,0.3329
0,360.1673,657.1656,-2.2834,1.2355,1.2701,-0.6087,-0.3807,0.3001
0,359.7315,656.9954,-2.2547,1.2798,1.0756,-0.615,-0.3725,0.2934
0,360.2119,657.7616,-2.2543,1.4028,1.0897,-0.6065,-0.3023,0.3442
0,360.8619,658.117,-2.2796,1.455,0.76,-0.3936,0.0152,0.2861
0,359.9357,657.7499,-2.327,1.5713,0.7928,-0.4203,-0.0929,0.3017
0,359.4687,658.388,-2.3572,1.5851,0.8285,-0.3262,0.0677,0.4621
0,359.2529,659.6677,-2.4111,1.645,0.7205,-0.3241,-0.1665,0.5954
0,359.8058,660.0873,-2.3915,1.6349,0.6767,-0.1511,-0.1483,0.8238
0,359.2798,660.5381,-2.3867,1.6974,1.009,-0.1129,-0.0411,0.7721
0,359.1285,660.5627,-2.4269,1.5453,1.0619,-0.0876,-0.0258,0.7426
2,359.1252,659.5042,-2.3588,1.562,0.8905,-0.1949,-0.0122,0.7404
2,358.2475,659.6629,-2.3945,1.5598,0.865,-0.0953,-0.061,1.0413
