group,name,ID,syllable,heading_mean,heading_std,heading_min,heading_max,angular_velocity_mean,angular_velocity_std,angular_velocity_min,angular_velocity_max,velocity_px_s_mean,velocity_px_s_std,velocity_px_s_min,velocity_px_s_max,frequency,duration
control,pre-induction-NOR-crop_fixed_Trial 12  - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,112,5,-0.451955935,1.1383983,-2.90279825,0.804586342,0.542837195,1.438070557,-3.002678424,4.529569185,215.1531518,111.5960532,13.52825497,509.5727929,0.015873016,1.333333333
control,pre-induction-NOR-crop_fixed_Trial 12  - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,112,7,-0.205022898,2.93189936,-3.130963117,3.140682496,5.288694748,43.05338712,-1.660483068,312.738532,104.1319016,56.92128239,16.178918,234.9358723,0.005291005,1.06
control,pre-induction-NOR-crop_fixed_Trial 12  - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,112,8,-0.107625676,1.433829096,-2.293591831,1.659279523,0.232722986,0.774817715,-1.205180943,2.382432871,69.07669692,39.12984227,6.430670614,171.1240979,0.015873016,1.146666667
control,pre-induction-NOR-crop_fixed_Trial 12  - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,112,9,0.581083289,1.551308455,-3.132570736,3.088393971,-0.054459607,19.25655599,-4.640187324,312.8106116,175.593567,201.5335225,6.271204243,1047.482808,0.037037037,0.762857143
control,pre-induction-NOR-crop_fixed_Trial 12  - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,112,10,-2.327236954,0.33522765,-2.952875528,-1.995838449,2.075710251,1.262549592,-0.267280604,3.562304762,186.3187238,37.66035083,96.21996688,257.6906762,0.005291005,0.44
control,pre-induction-NOR-crop_fixed_Trial 12  - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,112,12,-1.203932249,1.69137922,-3.141040675,3.119183128,-0.128546136,31.49423832,-313.3036312,313.3468213,131.8575598,85.53760966,2.787150258,380.5744356,0.015873016,2.646666667
control,pre-induction-NOR-crop_fixed_Trial 12  - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,112,15,1.516706869,2.050356999,-3.138621572,3.134526524,-0.576999828,23.19606579,-313.8786738,313.9543182,41.27550045,26.23382656,1.676464803,176.7597764,0.037037037,1.571428571
control,pre-induction-NOR-crop_fixed_Trial 12  - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,112,16,-0.167072157,0.109942976,-0.311819845,0.000597354,1.659445603,0.147978187,1.380577063,1.815249677,101.5176702,50.78678899,44.59401957,160.0792575,0.005291005,0.18
control,pre-induction-NOR-crop_fixed_Trial 12  - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,112,17,-1.163479843,1.832352808,-3.133851451,3.02867382,-1.274640757,26.81705756,-310.1905343,4.094377005,97.66572438,61.45513362,6.102560584,284.0686266,0.010582011,1.35
control,pre-induction-NOR-crop_fixed_Trial 12  - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,112,22,-0.56177639,1.323032341,-2.807547496,1.833186739,0.231055927,1.730874907,-6.760638497,8.082349218,46.80153834,27.57909746,1.724018876,156.2746034,0.084656085,0.27125
