group,name,ID,syllable,heading_mean,heading_std,heading_min,heading_max,angular_velocity_mean,angular_velocity_std,angular_velocity_min,angular_velocity_max,velocity_px_s_mean,velocity_px_s_std,velocity_px_s_min,velocity_px_s_max,frequency,duration
control,pre-induction-NOR-crop_fixed_Trial 11 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,112,11,-0.38752848,2.502053004,-3.136477235,3.139771355,0.490570199,34.81557481,-313.6693837,313.142232,140.2354213,107.5406805,7.334370648,484.4083808,0.011363636,4.05
control,pre-induction-NOR-crop_fixed_Trial 11 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,112,15,1.127481361,1.064464656,-0.326424654,2.196290889,-0.280389768,1.186161879,-2.573319697,1.025120058,81.40640158,39.10138766,6.883287723,171.7554103,0.017045455,0.313333333
control,pre-induction-NOR-crop_fixed_Trial 11 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,112,16,0.205228867,1.491877589,-3.093215191,3.075063594,0.106318655,18.04637496,-4.524586055,311.0843451,89.85041512,83.35086279,0,399.619899,0.034090909,1
control,pre-induction-NOR-crop_fixed_Trial 11 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,112,17,0.171395111,1.767975883,-3.129217816,3.130736761,0.652051097,13.39010979,-2.750571239,312.8768112,126.0332207,99.59023735,1.574812733,416.5334971,0.022727273,2.74
control,pre-induction-NOR-crop_fixed_Trial 11 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,112,18,-0.646113115,1.904247823,-3.132945047,3.139705636,0.214880804,21.07015936,-313.4717863,313.5758087,77.52980949,68.81036412,2.372843202,443.4367784,0.051136364,1.964444444
control,pre-induction-NOR-crop_fixed_Trial 11 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,112,20,2.8018041,,2.8018041,2.8018041,2.844026972,,2.844026972,2.844026972,65.13839139,,65.13839139,65.13839139,0.005681818,0.02
control,pre-induction-NOR-crop_fixed_Trial 11 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,112,21,1.299954116,1.512834271,-3.077565252,3.137384437,0.689849904,24.38759261,-4.445923883,311.5856265,58.19371841,37.87867291,3.849124658,219.5058208,0.011363636,1.65
control,pre-induction-NOR-crop_fixed_Trial 12  - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,112,0,0.678175867,1.723389109,-3.112427538,3.125898637,0.21826015,12.79822507,-310.1758092,312.7684389,77.30081426,69.42281206,2.127147762,424.4276971,0.117647059,1.195
control,pre-induction-NOR-crop_fixed_Trial 12  - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,112,1,0.02283861,2.162209001,-3.139567581,3.140932455,-0.080304267,23.06883881,-313.9323954,313.9136234,66.21064975,72.14584163,0.579366323,548.1388579,0.188235294,2.17625
control,pre-induction-NOR-crop_fixed_Trial 12  - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,112,2,1.05134519,2.280406274,-3.12658513,3.14110668,0.006842294,14.84815685,-313.4853016,313.5399302,33.92774728,18.09866525,0,167.8389407,0.211764706,3.419444444
control,pre-induction-NOR-crop_fixed_Trial 12  - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,112,3,-1.607683721,1.153935402,-3.134236978,3.105923806,0.456810267,18.19344005,-2.956893793,311.874788,232.3359946,103.184622,34.10576352,620.6095676,0.029411765,1.184
control,pre-induction-NOR-crop_fixed_Trial 12  - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,112,4,-0.427017945,1.620263708,-2.348140146,2.735384842,0.736094305,0.970070377,-1.439909674,2.943998403,190.5059665,137.0238809,4.56854828,610.9739439,0.029411765,1.232
