group,name,ID,syllable,heading_mean,heading_std,heading_min,heading_max,angular_velocity_mean,angular_velocity_std,angular_velocity_min,angular_velocity_max,velocity_px_s_mean,velocity_px_s_std,velocity_px_s_min,velocity_px_s_max,frequency,duration
control,3CT_trial_13,98,0,-0.072645497,1.554888192,-3.138939548,3.140672766,0.24316638,13.72411697,-313.996288,313.189969,56.35855656,44.02522596,0.215654069,519.2767806,0.171875,0.948787879
control,3CT_trial_13,98,1,0.396355372,1.828140201,-3.139225826,3.140930872,-0.136149261,6.772486106,-313.8527646,1.953971021,34.84860562,18.5689411,0,145.9306982,0.169270833,1.322769231
control,3CT_trial_13,98,2,0.365534076,1.497506486,-2.325547327,3.110657459,0.102635334,1.085710394,-1.956059176,3.238469925,239.4239253,116.0074015,9.466145306,594.6174663,0.041666667,0.31625
control,3CT_trial_13,98,3,-0.428923644,1.792320787,-2.576589449,1.680485062,0.966746062,3.620058776,-21.75322215,3.393277696,259.4179955,143.1653918,47.43892228,584.6667085,0.010416667,0.24
control,3CT_trial_13,98,4,-0.649832113,1.175177239,-2.781001223,2.126223185,-0.183868865,0.983282449,-2.739362684,2.334778011,81.90611393,56.30009411,3.091861615,433.4786111,0.046875,1.307777778
control,3CT_trial_13,98,5,-0.824629661,1.626922091,-3.103128721,3.115079958,1.460681009,27.22706257,-5.33409294,310.4133794,102.062788,61.37778183,4.447321499,303.2151817,0.026041667,0.522
control,3CT_trial_13,98,6,0.44008574,1.246005894,-1.694017175,3.111841534,1.307188754,1.564256516,-1.754326699,5.834694632,107.0117353,75.46512929,0.21226046,339.5575637,0.026041667,0.422
control,3CT_trial_13,98,7,0.329550775,1.344892733,-3.132196566,3.103812251,-0.302197507,9.918222883,-313.5150789,3.21715246,113.2095243,104.6274512,0.697646097,590.7303595,0.0390625,1.345333333
control,3CT_trial_13,98,8,-0.748981176,1.531989992,-1.756578174,1.893926563,0.457335268,0.379903887,-0.418386951,0.975286264,238.6908209,92.82276671,79.07602675,432.0127104,0.0078125,0.2
control,3CT_trial_13,98,9,1.214616619,0.575018429,0.33810801,2.090599329,-1.894652122,0.57940293,-2.830637294,-0.302565281,169.0968417,104.4595767,6.799273867,368.1529908,0.002604167,0.92
control,3CT_trial_13,98,10,-1.355531672,0.248619271,-1.816121744,-1.055912975,0.901842449,1.041427478,-0.634817609,2.688419256,229.3647215,160.2309757,21.7921463,531.5882349,0.005208333,0.42
control,3CT_trial_13,98,11,0.974680153,1.959825476,-3.140993246,3.140816482,1.119232354,20.70091135,-2.546280643,313.4708808,81.24470478,67.40791361,3.559056132,320.5712024,0.010416667,1.15
